video_id,title,description,channel,query_used,label
0W86K1jBJFI,Little Red Riding Hood - Animated Fairy Tales for Children,Have a look at our 'Animated Fairy Tale' playlist ...,oxbridgebaby,children fairy tales,Neutral
o8ZvTerQzfk,Snow White story &amp; Snow White songs | Fairy Tales and Bedtime Stories for Kids,Did you see our brand new Snow White and the Seven Dwarfs original animated series? Snow White Series Episode 10 of 13 ...,Fairy Tales and Stories for Kids,children fairy tales,Neutral
ZPRF74QoUyE,Pinocchio | English Fairy Tales And Bedtime Stories,Welcome to English Fairy Tales and Stories! Don't miss out on this magical adventure that will spark your imagination!,English Fairy Tales and Stories,children fairy tales,Neutral
2oUxr7149DY,2-year-old makes fast &amp; easy chocolate cake,"2-year-old Susie is making a super easy chocolate cake. This is a great recipe for kids because there are about 6 ingredients, and ...",Rumble Viral,kids cooking simple recipes,Neutral
qeGTXIFn3gQ,Rose Makes Brownies #shorts,RECIPE: https://www.flavcity.com/gluten-free-dairy-free-brownies Rose made chocolate brownies...and she made a mess!,Bobby Parrish,kids cooking simple recipes,Neutral
bgwTMyBdFc4,Cute and easy heart tortilla pizza! 🍕❤️ #valentinefood #kidschef #kidsbaker,,"hello, Wonderful",kids cooking simple recipes,Neutral
hO8w1MDEm1A,The easiest pizza snack ever! #easyrecipe #pizza #airfryer,,Fitwaffle Kitchen,kids cooking simple recipes,Neutral
WFtA4ZJzQpA,Adorable 6-Year Old Has Her Own Cooking Show - Chef Paisley Makes Pancakes,"Chef Paisley loves to cook, and today she's showing us how to make pancakes. Paisley is six years old and loves to cook, dance, ...",Chef Paisley,kids cooking simple recipes,Neutral
uPlP_-5_WF8,Kids Cooking Videos Real Food | Children Learn to Cook,Kids Cooking Videos Real Food | Children Learn to Cook. Maxi made up his own recipe with real food for his favourite meal and ...,Meet Max,kids cooking simple recipes,Neutral
F-X5lQSShP0,Baking with Ryan&#39;s World | Learning to Bake for Kids!,"Baking with Ryan's World | Learning to Bake for Kids! Ryan, Emma, and Kate learn how to bake different yummy treats! Learn how ...",Ryan's World,kids cooking simple recipes,Neutral
v0wpDOyRMYU,Favorite Healthy Smoothie Recipe for kids from Jason,Favorite Healthy Smoothie Recipe for kids from Jason.,Jason Vlogs,kids cooking simple recipes,Neutral
VTcqPv5KZm0,2 Year Old Makes Pancakes #shorts,Rose made pancakes all by herself(recipe below)! She is 27 months old #shorts RECIPE: 2 eggs 1 banana 2.5 tablespoons ...,Bobby Parrish,kids cooking simple recipes,Neutral
gFN0So_o1R4,Delicious Fruit Candy 🍡 Tanghulu Homemade Snack! #shorts #food #kavenadventures,,Kaven Adventures,kids cooking simple recipes,Neutral
9w9GlT4Zyl8,Wall&#39;s 3 in 1 Ice Cream 🍦 Perfect Mini Summer Dessert by Miniature Cooking,"Hi everyone! I'm Mico from Miniature Cooking! In today's video, we're making the ultimate miniature Wall's 3-in-1 Ice Cream — the ...",Miniature Cooking ,kids cooking simple recipes,Neutral
KGD1TJ_XjbI,Korean Cheesy Potato Pancake (4 Ingredients ONLY!),"Fluffy Potatoes stuffed with Mozzarella Cheese, fried till crispy, and the stuffed cheese is gooey. I KNOW that this description got ...",TIFFY BOOKS,kids cooking simple recipes,Neutral
JV-_9zw62tQ,Easy Scrambled Eggs by a 4 year old. #eggs #breakfast #scrambledeggs #kidfriendly #proteinbreakfast,,Tiny Chef Adventures ,kids cooking simple recipes,Neutral
CUBciV4iPzs,Baking With Blippi | Food Videos For Kids | Educational Videos For Toddlers,"Brand New Blippi Episode For Kids! IT'S BAKE OFF TIME! Blippi is at the Young Chef's Academy in Covington, WA. Go to the ...",Blippi - Educational Videos for Kids,kids cooking simple recipes,Neutral
3JGOK5q5IMA,3-Ingredient Nutella Cookies! Recipe tutorial #Shorts,"How to make simple Nutella Cookies! Hey guys, I'm Eloise! I make simple recipe tutorials across my social media My main ...",Fitwaffle Kitchen,kids cooking simple recipes,Neutral
tqqMwH1sDVU,Cooking with Eggs when you Hate Eggs 🥚😅,,Rush Studios,kids cooking simple recipes,Neutral
NbCdQUbbga4,Chris and Mom learn to cook pizza,Chris and Mom learn to cook pizza. 00:00 Chris and Mom learn to cook pizza 04:09 Chris and Mom try to find healthy ice cream ...,Vlad and Niki,kids cooking simple recipes,Neutral
DqhqIfHww7g,EAT | 3 Breakfasts Your Kids Can Cook Themselves,"Skip the cereal and get your kids cooking their own breakfasts with these 3 easy ideas. Subscribe to WUM for fun, helpful videos ...",WhatsUpMoms,kids cooking simple recipes,Neutral
mHr28hKwrkc,Cute and easy flower cookies to make with kids! 🌸 #cookierecipes #kidsbaker #kidschef,,"hello, Wonderful",kids cooking simple recipes,Neutral
9U5vM_KQ74Y,2 Year Old Makes Pudding #shorts,RECIPE: https://www.flavcity.com/mango-chia-pudding Rose made mango chia seed pudding all by herself! #shorts.,Bobby Parrish,kids cooking simple recipes,Neutral
ud22EtLq5fE,Kids cooking dinner for family!,,ThatNurse CanCook,kids cooking simple recipes,Neutral
Mbc29yUtIxs,Microwave Meals: Lava Cake!,"Merch: https://www.cookingwithlynja.com/ 3 Tbs flour, 3 Tbs sugar, 1½ Tbs cocoa powder, ½ tspn baking powder, pinch salt, 2¼ ...",Cooking With Lynja,kids cooking simple recipes,Neutral
1szs8RMlhN8,1 carrot with 1 egg! your kids will be asking for this for breakfast everyday,1 carrot with 1 egg! your kids will be asking for this for breakfast everyday Ingredients and recipe: Add 200g cooked rice to a bowl ...,Cooking Everyday,kids cooking simple recipes,Neutral
Ew4C95FeKwc,"If you have one glass at home, you can make this breakfast only in 5 minutes!","If you have one glass at home, you can make this breakfast only in 5 minutes! Bread Eggs Green onion Cheese Salt & black ...",Cooking Everyday,kids cooking simple recipes,Neutral
Met0QdO4bpU,Nutella + Banana + Bread = PERFECTION! 🤤#tinychefadventures #kidfriendly #summersnacks #tasty,"Vanessa is whipping up a super easy and yummy snack—Nutella Banana Sandwiches! With just 3 ingredients (bread, Nutella, ...",Tiny Chef Adventures ,kids cooking simple recipes,Neutral
7SWvlUd2at8,10 Easy Animal Drawings for Kids Vol. 1 | Step by Step Drawing Tutorials | How to Draw Cute Animals,10 Easy Animal Drawings for Kids | Best Drawings: http://bit.ly/249CYYF | SUBSCRIBE: http://bit.ly/20PGGDT 10 Easy Animal ...,Chiki Doodle - Learn How To Draw,children drawing tutorial,Neutral
UW6H5dAPuhY,How To Draw A Cute Ice Cream Cone,Be careful today's lesson may get you really hungry! We're learning how to draw a cute ice cream cone. We hope you're going to ...,Art for Kids Hub,children drawing tutorial,Neutral
ma3FKpW6xOE,How To Draw a Cute Girl Easy | Step by step drawing for kids,"How To Draw a Cute Girl | Step by step drawing for kids #shorts #kids nastya, peppa pig, cocomelon, barbie, maria clara e jp, ...",ArtTime Ideas,children drawing tutorial,Neutral
Kg159gNncRg,Easy Drawings for Kids | How to draw a cute Ladybud,Best Easy Drawings for Kids. Learn how to draw an easy and cute ladybug Get The Markers HERE = https://amzn.to/37ZBdoN.,DrawinGeek,children drawing tutorial,Neutral
l_SSeAMwCDw,Very Easy! Fish Drawing For Kids || How To Draw a Fish || Kids Step By Step Drawing #kids #shorts,How To Draw a Fish Kids Step By Step Drawing Video Music Credits : www.bensound.com Kids Drawing Videos Kids Drawing ...,Kids Drawing Hub,children drawing tutorial,Neutral
gBUuQwN-0TM,🐭 Learn to Draw a Cute Mouse Step by Step! ✏️ #kids #art,TheSoul Music: https://www.music.thesoul-publishing.com ◉ Our Spotify: https://sptfy.com/TheSoulMusic ◉ TikTok: ...,KIDZOKI,children drawing tutorial,Neutral
9R9T4O-X1xE,Learn the Secret Method to Draw a Bird Like a Pro!,Learn the Secret Method to Draw a Bird Like a Pro! Mind Blowing Bird Anyone Can Draw #kids #art #challenge How to draw ...,ArtTime Ideas,children drawing tutorial,Neutral
XT7DRXNsRVU,How To Draw A Cute Princess Step By Step Drawing for Kids,"How To Draw A Cute Princess Step By Step Drawing for Kids #shorts #kids nastya, peppa pig, cocomelon, barbie, maria clara e jp ...",ArtTime Ideas,children drawing tutorial,Neutral
_g4vy7H8bdo,How To Draw Stitch From Lilo And Stitch,"Today, we're learning how to draw Stitch from Lilo and Stitch! We hope you follow along with us, all you need is something to draw ...",Art for Kids Hub,children drawing tutorial,Neutral
jfmNu4J3P5s,House drawing for Kids - How to draw a house step by step,Lets see how to draw a house step by step for kids in this video. House drawing is easy.,KEVIN DRAWINGS,children drawing tutorial,Neutral
WMDfEeksr14,How To Draw A Unicorn Popsicle,"Hey art friends! Today, Teryn and I are learning How To Draw A Unicorn Popsicle! This is a fun and simple lesson, perfect for ...",Art for Kids Hub,children drawing tutorial,Neutral
2iF-9DAqYu8,How To Draw A Baby Axolotl,"Join Olivia and me as we learn how to draw a baby axolotl! We've drawn an axolotl before, but this time, we're making it extra ...",Art for Kids Hub,children drawing tutorial,Neutral
W57GO6jjfPs,Drawing and Coloring a Cute Mermaid 🧜‍♀️🌊🐚🌈 Drawings for Kids,"Hi Everyone, In This Video I Show You How To Draw and Color a Cute Mermaid ‍♀️      . Follow My Step By Step Drawing ...",Super Easy Drawings,children drawing tutorial,Neutral
G0UvPm09u_s,How To Draw A Cool Cartoon Girl | Step by step drawing for kids,"How To Draw a Cute Rainbow Girl | Step by step drawing for kids #shorts #kids nastya, peppa pig, cocomelon, barbie, maria clara ...",ArtTime Ideas,children drawing tutorial,Neutral
vInTXlOIRzQ,How To Draw Cinnamoroll From Hello Kitty,"Hey art friends! Today, Hadley and I are drawing Cinnamoroll, one of our favorite characters from Hello Kitty! With his big ...",Art for Kids Hub,children drawing tutorial,Neutral
quUlfkOyH0g,Duck Drawing | Drawing for kids | Small Duck with Yellow colour,drawing #draw #kids #kidsvideo #kidslearningvideos #easydrawing #easydrawings.,Karthiga's Gallery,children drawing tutorial,Neutral
7q3Y6cyE0LI,How To Draw A Teddy Bear - US National Teddy Bear Day,"Happy national teddy bear day! To celebrate, we thought it would be a lot of learning how to draw a teddy bear! We hope you ...",Art for Kids Hub,children drawing tutorial,Neutral
lSSYciuiKSA,How To Draw Bluey,"Bluey is one of our new favorite cartoon series on Disney+! If you haven't already, you need to check it out. Today, we're learning ...",Art for Kids Hub,children drawing tutorial,Neutral
iNhN4rPWwCI,How To Draw Godzilla,Learn how to draw a simple version of Godzilla! Be sure to add a background too! JOIN OUR ART HUB MEMBERSHIP!,Art for Kids Hub,children drawing tutorial,Neutral
EBO56RtTUbg,How To Draw A Cute Vanilla Ice Cream Kitten,"Hey art friends! Today, Hadley and I are drawing a super cute Vanilla Ice Cream Kitten—a sweet and silly mashup to celebrate ...",Art for Kids Hub,children drawing tutorial,Neutral
hCcUuxRgC-8,Fun and Easy: Learn to Draw an Umbrella with Kids at Kids Drawing Hub,"Hi everyone! Welcome to my channel, Kids Drawing Hub! In this video, I will draw simple umbrellas for kids . So don't forget to like ...",Kids drawing hub,children drawing tutorial,Neutral
JuoOwoimhp4,How To Draw A Heart Sugar Cookie For Valentine&#39;s Day,"How To Draw A Heart Sugar Cookie For Valentine's Day! ❤️ Hey, art friends! Today, Teryn and I are celebrating Valentine's ...",Art for Kids Hub,children drawing tutorial,Neutral
tMqZTzIFz3Q,How To Draw Hello Kitty (New Lesson With Color),Follow along with us and learn how to draw Hello Kitty. Also be sure to visit the official Hello Kitty website and draw the other ...,Art for Kids Hub,children drawing tutorial,Neutral
sybb9wvlBvU,How To Draw A Rocket Popsicle,"Learn how to draw a rocket popsicle! This is a simple lesson, but still, a lot of fun to draw. You can change your ice pop to be any ...",Art for Kids Hub,children drawing tutorial,Neutral
i5WXGIKA7Mk,How To Draw An Eyeshadow Kit,"How To Draw an Eyeshadow Kit! ✨   Hey, art friends! Today, Olivia and I are drawing a cute eyeshadow kit! This is a fun ...",Art for Kids Hub,children drawing tutorial,Neutral
r2bW4ySQr-4,Creative Art For Kids Chair 🪑🌈 #shorts #creativeart #Kidsvideos #Anaya #kids #kidsdrawing,Creative Art For Kids Chair #shorts #creativeart #Kidsvideos #Anaya #kids #kidsdrawing #EasyDrawingForKids ...,Drawing Dayss,children drawing tutorial,Neutral
3n7i-Kiy_aY,How to draw a cute puppy🐶,How to Draw a Cute Puppy | How to draw a dog | Easy Step-by-Step Drawing Tutorial for Kids Learn how to draw an adorable ...,ArtTime Ideas,children drawing tutorial,Neutral
j7CjkMtWJrw,How To Draw A Dachshund,"Learn how to draw a dachshund! Grab a marker and some paper, we hope you're going to follow along with us. Become an Art ...",Art for Kids Hub,children drawing tutorial,Neutral
fdm1_QInzfM,How To Draw An Emoji Folding Surprise With Hearts Inside,"Hey, art friends! Today, Hadley and I have a super special lesson for you. We're learning how to draw an emoji folding surprise ...",Art for Kids Hub,children drawing tutorial,Neutral
3uRaRIWONHE,How To Draw A Cute Parakeet,"Hey art friends! Today, Hadley and I are drawing a super fun, simple, and really cute parakeet, also known as a budgie! ✨ This ...",Art for Kids Hub,children drawing tutorial,Neutral
ou7NitF6gkU,How To Draw A Cartoon Dolphin,Follow along with us and learn how to draw a cute cartoon dolphin ever! Become an Art Club member ...,Art for Kids Hub,children drawing tutorial,Neutral
rznC52oPBuY,How To Draw A Cute Cat Unicorn,"Today, Hadley and I are learning how to draw a cute cat unicorn! We hope you and your kids have a lot of fun following along with ...",Art for Kids Hub,children drawing tutorial,Neutral
8B8Q7vlrtRw,How to draw Kuromina Ballerina | Step by step drawing #shorts #kids,"How to draw Kuromina Ballerina | Step by step drawing for kids #shorts #kids peppa pig, cocomelon, cartoon cartoon, nastya, ...",ArtTime Ideas,children drawing tutorial,Neutral
r6cJl89axqY,How To Draw A Cute Unicorn,Learn how to draw a cute unicorn in just a few steps. Become an Art Club member https://www.artforkidshub.com/join-art-club/ ...,Art for Kids Hub,children drawing tutorial,Neutral
5Za4VXhsdUE,How To Draw A Red Panda Drinking Boba,"Join Hadley and me as we learn how to draw a cute red panda sipping on a boba drink! We've drawn a red panda before, ...",Art for Kids Hub,children drawing tutorial,Neutral
DS_PQYIGrTc,How To Draw The Pusheen Cat,Follow along and learn how to draw the Pusheen Cat! Also visit the official website and draw things for your cat to play with ...,Art for Kids Hub,children drawing tutorial,Neutral
4O4hHK_uRNM,How To Draw A Squishmallows Axolotl,"Yay, today we're drawing one of Olivia's favorite stuffies, Squishmallows! We hope you have a lot of fun learning how to draw a ...",Art for Kids Hub,children drawing tutorial,Neutral
wy2-3BxdtYY,How To Draw A Shark Folding Surprise Puppet,Learn how to draw a shark folding surprise puppet! This is a super fun art project for any age. All you need is something to draw ...,Art for Kids Hub,children drawing tutorial,Neutral
r1Hbzt_tjGg,Cute Rainbow Painting Hack for Kids! 🌈🎨 #drawing #funny #kidsvideo,TheSoul Music: https://www.music.thesoul-publishing.com ◉ Our Spotify: https://sptfy.com/TheSoulMusic ◉ TikTok: ...,Toodly Doo,children drawing tutorial,Neutral
WLoPNgIp6go,How To Draw A Cute Unicorn Doughnut,"Follow along with us and learn how to draw a super cute unicorn doughnut! Art Supplies ~ This is a list of the supplies we used, ...",Art for Kids Hub,children drawing tutorial,Neutral
ao2IP7f23-8,How To Draw A Hibiscus Flower 🌺,Learn how to draw a hibiscus flower! This beautiful Hawaiian flower is one of our favorites. ART SUPPLIES we love ...,Art for Kids Hub,children drawing tutorial,Neutral
